Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Armenia,ARM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.33571855,100.8658552,101.0767594,107.9731463,112.4293646,86.11485707,79.22956012,78.54774505,71.84245188,70.56047914,72.23333023,69.86426639,73.98450184,80.0513676,73.07063399,70.13973858,61.03013798,56.97504709,54.54232796,57.27423574,64.64297597,69.43557366,75.96167596,77.55504816,75.77886696,71.68207434,76.07796746,87.20237654,92.47310702,96.11415413,69.48880754,79.16676339,98.42674716
American Samoa,ASM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.9375,207.4427481,202.3575639,223.2,229.8174442,218.1467181,249.8214286,161.3333333,157.9406632,157.5438596,176.40625,173.8244514,174.8055988,162.4071322,159.1654247,161.4379085,171.8309859,156.568779,156.0055866,149.2242595,
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.5066195,217.957096,215.659605,202.2652492,200.7759826,195.1435463,193.3350735,173.3685909,172.4378846,163.9053497,171.6754531,181.1562979,175.7494569,170.2664052,165.3147879,165.8092718,151.0874449,152.8458902,152.3756194,151.5281525,156.2113038,156.1547945,139.7867041,136.8729343,133.8728945,135.1629678,140.4194699,88.5482906,,
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,27.00896888,27.38135883,26.52912076,26.79388519,28.65276928,28.4396154,28.0165696,26.73190832,26.73833408,25.2465423,26.15363772,25.55483999,24.75756487,25.13197246,26.32285213,28.97019198,26.86294977,28.63082616,28.17776847,29.62417159,32.29899488,31.60406151,30.32537986,29.17586189,28.54121039,32.48985104,33.01017396,32.51150674,32.56616446,32.06500489,32.15231723,32.1885684,33.0438542,35.39905681,36.4584963,37.70663074,38.236017,37.98335693,39.99405994,39.05611309,40.96698683,44.25035649,41.47167985,40.2223014,37.02971214,39.18259407,41.58778021,42.03654561,42.86407277,45.74675662,40.52033064,41.84255109,43.1667351,41.27489915,42.47174241,41.62310841,40.82283483,41.95134487,43.38954812,45.8267257,44.23343408,39.87004541,45.75390496
Austria,AUT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,54.86039078,54.38047081,54.29601961,54.45681974,59.56773211,56.59913435,59.91628249,60.27759639,59.66798724,63.31721956,66.82500562,68.39654936,64.11711371,62.47218452,66.5750061,70.08316231,64.01459766,62.85372263,66.56254959,70.53835909,71.48836947,70.04840559,67.63016766,63.26505078,65.9870934,68.2566011,70.08367112,74.86769022,76.92714939,78.26014034,85.36049562,87.53666476,86.948168,86.38738242,90.79234569,94.03380568,98.08831121,100.7332541,102.0736827,87.06223097,99.01979624,105.1027886,105.1521774,104.0664141,103.5035353,102.4273154,100.9820783,104.9388449,107.9236395,107.8859975,100.2236312,111.2222921,120.1282423
Azerbaijan,AZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08321965,86.86377246,140.7999834,133.4904459,55.34931946,85.89371075,80.84974017,82.07896653,77.2278091,69.82596488,78.54856828,78.81518549,92.81814433,107.5519485,121.5071159,115.8418846,105.2623998,96.64180815,89.24289686,74.74404168,74.98598846,80.50804501,78.26306954,74.67584476,69.4832252,72.60150791,90.07731873,90.40231568,91.67257654,85.81814541,72.01786765,76.28686569,87.07775332
Burundi,BDI,Trade (% of GDP),NE.TRD.GNFS.ZS,25.89285744,27.58620798,29.50819589,21.80451147,26.17449661,22.88225297,23.7683402,22.68636626,23.6625078,21.75328967,22.30979655,22.60743004,26.80941312,24.34890434,25.28733518,27.27741632,30.37936063,34.88702915,31.93409359,36.88478616,32.1014456,31.18104621,37.11942099,33.79333982,35.05631669,31.81352155,34.0388589,35.48353466,38.5439533,32.68930939,35.64813955,38.42256048,38.22613141,36.5429966,38.75352358,40.20462641,21.57372227,24.27537923,27.44002999,23.53974528,22.55372449,20.96404561,21.67382941,27.37631208,31.57611818,35.09999884,42.4,38.79999877,47.19999958,35.80000356,39.5000054,43.00000284,43.70537319,46.60407909,42.99502581,22.83828342,23.04372526,22.2402931,26.59970246,29.02621,26.77333,28.81866,28.31531999
Belgium,BEL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,87.72730198,85.58408077,85.21443873,94.14409402,105.2710776,91.52374868,96.81575843,95.67752274,92.31260394,101.5729705,103.0554478,110.2213521,117.9253495,120.3955625,128.230735,123.8769861,112.3270245,109.9190999,116.4229466,124.9369327,121.4678511,118.5901377,115.0692875,109.012737,113.2323,116.3785678,119.2127758,125.6889401,124.7091226,125.1699905,142.2301351,139.5768398,136.0851495,132.7155528,136.9184053,144.5290507,149.5675093,152.4684469,161.0884478,135.4060405,149.9976731,161.4937237,160.7460302,157.850845,158.7832159,154.1925465,157.665026,165.3258363,166.4947871,164.1662494,157.1803464,172.6024639,193.074225
Benin,BEN,Trade (% of GDP),NE.TRD.GNFS.ZS,18.23419982,14.11812169,13.47712766,15.44725902,17.38050343,22.17327364,23.04260784,27.43808832,28.41122937,33.20172495,39.63790345,45.61841272,41.18455161,41.61214261,43.8114045,47.94122796,44.01975771,50.95968552,51.07045265,54.53816815,53.1386196,59.8893721,57.85733537,45.34201189,50.51130349,60.30121798,49.2914177,46.21813521,45.88682803,38.30036736,45.72018215,51.34471684,56.7407458,55.38179913,64.40047925,63.80014001,56.51779145,58.71162961,59.5936253,54.39178915,47.3481515,48.25717064,43.76842254,41.61623056,39.90297434,39.09593119,39.77469871,49.11378415,47.77535927,44.70262906,51.43085995,47.21702881,50.73673678,59.20019183,65.26827494,56.75631318,58.98692834,61.47659696,61.79519449,63.68133231,44.83323338,48.05486083,50.93352007
Burkina Faso,BFA,Trade (% of GDP),NE.TRD.GNFS.ZS,20.70137006,21.21886244,21.23794839,21.24850128,14.31727564,16.02921712,16.70021919,18.85581328,21.49212882,22.34960836,21.59701042,25.44255661,27.68872686,29.23133631,32.79367889,37.49937071,35.21349568,38.40353376,35.21924848,37.52857807,40.21302868,40.71152425,39.81975144,37.45829725,39.71870566,40.94754698,37.96172942,39.43994633,38.12968228,32.39475994,35.42265044,33.79623643,28.37401638,29.62508395,39.22922224,40.74747142,38.18029777,37.41641878,40.93978358,35.25481578,35.12294197,31.65817081,31.31252285,30.36823641,35.4809436,34.17216977,35.10654236,33.77971729,35.38531698,40.29598367,49.07323854,57.4972531,61.23860798,64.0358513,58.82356249,59.08918131,57.8931728,59.2687802,60.59562562,58.66416724,,,
Bangladesh,BGD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.30394367,22.48235237,21.55484828,21.63976306,24.15026781,23.02931371,22.93610297,21.90186011,19.93714038,19.81132117,20.82059695,17.01907184,19.40728956,18.39465651,14.04962107,10.99562613,22.38227493,19.4221982,21.03851496,21.90706354,23.37723111,19.24715909,20.60692419,20.31688062,16.81172717,18.22218462,17.01874251,16.68779763,17.67806431,18.32517402,18.96650201,18.88982689,19.9340055,23.12158307,22.86586455,28.20949608,26.07608772,26.32551339,27.8800634,28.38794056,29.32171436,32.09801707,28.96738072,27.6578849,26.85823415,34.39693486,38.11192443,39.94238265,42.62091403,40.09279622,37.80284267,47.42084984,48.11092275,46.29640272,44.5140802,42.08599631,31.33415013,29.99973067,32.51463172,31.57805128,26.27144738,27.7240047,33.77996727
Bulgaria,BGR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.39641735,70.1610468,67.49939682,74.08786299,78.37731166,85.99736772,83.50356439,83.40765316,91.46175131,94.57897077,69.84706085,82.68238762,100.0498008,84.04148545,90.72012938,55.262735,85.82079145,86.46373647,77.04520303,90.07496166,77.74570416,79.08136875,75.26961101,79.01388537,93.06389796,99.71421121,111.0474628,123.5325577,124.6887475,92.6926456,103.4115842,117.4562893,123.9935614,129.7326591,130.2872904,126.7009424,122.8338242,129.676597,128.8516588,124.6395998,110.28183,120.9740812,136.2834217
Bahrain,BHR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,239.348925,251.1388833,225.7586884,189.6325833,190.330269,191.6102323,183.5235689,189.7679308,172.8324115,186.2738212,210.1609658,180.6418102,181.1240372,164.6038971,155.1781716,152.4643154,164.1154193,148.5820781,128.4891015,141.8316988,135.8091353,127.0262663,131.1336342,128.0915822,140.73731,148.3135251,147.1041811,137.7850506,145.8825111,117.9637254,120.4723945,174.155268,185.8846506,191.8725541,175.5678369,154.931375,139.6205555,143.0866673,150.8060546,141.700835,140.2180124,159.8130485,
"Bahamas, The",BHS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,148.7938289,150.1802018,129.075265,133.2584438,129.7511392,125.3373883,124.5844875,121.8950566,124.0617109,121.7229525,117.1260176,,111.0003266,110.1200253,106.1186181,101.4615632,103.3599612,104.4019638,104.4654418,105.856747,79.73488557,77.72616717,75.70273833,79.64494389,72.50088064,70.27798171,71.06354051,76.00198337,81.39627092,87.5507143,88.01281556,87.42922288,76.52104396,78.67560243,88.33368916,84.25073457,85.46502821,83.64545772,73.48473815,70.72029138,72.47806749,76.17278877,72.39924342,59.03676214,67.75824977,80.19678385
Bosnia and Herzegovina,BIH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8472277,91.87961266,107.5000435,100.6309648,125.6666091,121.8205416,85.35774313,86.03573266,78.72747949,80.56945726,81.81268362,84.35546282,79.82994778,83.55185889,86.16287984,73.74749423,80.96821596,87.83634771,88.14510886,87.93124131,90.55228069,88.29198993,88.24403517,96.64587902,98.4320912,94.51612789,82.11126526,96.06508726,107.1400493
Belarus,BLR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6073903,66.66666667,117.3913043,150.964467,155.3757095,103.7181948,96.77489979,125.5161792,122.9576977,120.8351178,141.609166,137.0449305,131.0020583,134.1418523,142.1365104,118.8843517,124.2951039,128.153878,129.5994785,108.6356448,115.917973,157.9742551,153.0852693,119.8159652,110.6516586,115.9136915,125.2093229,133.368007,139.3933944,130.8501321,118.9338837,136.0144506,121.5828691
Belize,BLZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,102.3417477,106.3846828,97.99377879,94.22785202,109.3832703,90.62178003,93.69069987,101.456893,107.2963993,104.3256,79.07188353,78.88146912,80.53352559,75.8988016,80.94620868,77.33659133,79.44803288,85.94470046,86.70678337,95.69230769,98.52150538,93.89509888,93.87672344,95.10785824,87.04569989,93.80773178,99.49399114,96.52122642,106.043956,89.97322226,95.42709232,107.6394614,112.0073568,108.967726,107.1328344,103.2571816,95.68297543,96.8503937,99.71922246,100.9310987,80.36057692,96.58840056,102.1434362
Bermuda,BMU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.59508034,76.27043681,73.78230306,76.2701067,76.51674746,73.29549852,72.74990938,72.39242845,77.55527038,77.56010165,69.19588038,74.08940397,78.28620621
Bolivia,BOL,Trade (% of GDP),NE.TRD.GNFS.ZS,40.14288904,39.73727422,40.75464614,43.32287308,43.77224199,48.14763231,47.73584906,48.51319746,43.81868132,43.67077146,48.9571263,45.78979717,45.13157895,56.03434631,62.09013468,58.15495241,57.56306364,56.41907062,52.70338555,51.57077929,46.81300804,46.21977151,58.46826108,52.35582143,49.47473375,41.89279121,47.0313574,43.62265667,41.90625186,45.65468554,46.70327259,48.44496887,49.11085788,47.46712569,48.8608505,49.7379871,49.85629137,50.46966281,52.28116296,44.16825649,45.59777502,45.22782243,49.35026037,51.96783644,57.46426609,67.64194136,74.53784843,76.06191145,82.8670209,68.62707391,75.51162625,82.48039542,84.94876117,81.23090753,85.26446956,67.93284519,56.4010345,56.70465276,57.10996461,56.39730673,45.50326262,59.01833387,
Brazil,BRA,Trade (% of GDP),NE.TRD.GNFS.ZS,12.61547153,12.89339678,9.384850143,17.93998442,12.20580536,12.8920351,12.26329411,11.35438435,12.59062636,13.27592469,14.47917337,14.65091698,16.13195262,16.85618914,20.96777807,18.23433037,16.41554798,15.15524941,14.5778876,16.56688261,20.15540749,19.63292399,16.49117037,21.90035252,23.83007467,20.44976658,15.86065415,16.26239734,17.76724471,14.39087765,15.15560302,16.59207776,19.25337479,19.59932055,18.6747598,16.98446,15.63559148,16.57620926,16.43858493,20.98216648,22.63976136,26.93628502,27.6183574,28.14038472,29.67825248,27.08679521,26.04169989,25.29261137,27.25756942,22.1059756,22.77217811,23.93440518,25.11427361,25.78595733,24.68540582,26.95362594,24.53368208,24.31973437,28.87620337,28.89025787,32.30207854,38.18142665,39.33999362
Barbados,BRB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,110.7908143,111.3018172,110.6993826,126.4343557,141.5560335,120.8497053,109.4466756,110.7603588,118.8817377,118.2539683,108.6525573,92.34179248,77.34247375,79.71201317,83.53903346,86.5035829,81.97588583,75.9223301,80.08192771,83.42038364,91.89952904,93.41607068,95.76318408,88.04447582,88.19100556,90.5785259,86.36274349,83.47175278,90.09191463,92.04674118,97.61618013,96.51683429,91.14341484,94.54379965,88.4573028,86.92300936,86.59210504,87.22594931,92.19844069,89.76343483,87.34259712,78.64577076,76.44646269,75.46372938,74.45273982,66.53752301,70.84623643,
Brunei Darussalam,BRN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,107.4076905,113.4854173,111.9137681,110.7220592,109.485414,109.1994555,105.0257732,106.8567402,106.569503,107.2514433,,,,,,97.01921056,99.07538003,106.8491009,105.7813646,106.5269822,99.48742592,115.5439642,120.5739637,115.6796683,107.8761062,104.2195716,103.1716255,108.7188707,108.7479691,105.2584676,100.5895707,97.45761662,96.94114936,95.75046726,105.9138441,108.5726365,95.36894596,99.53654036,105.641024,110.9368788,102.4209688,89.89379008,87.31826708,85.17674905,93.89631987,108.5096584,110.2910037,147.1231127,146.9739662
Bhutan,BTN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,54.11483636,66.78185916,64.68049556,61.11565009,61.24723095,69.75367495,73.76857643,64.28196092,80.48221952,68.81454222,61.21628744,75.97298581,91.76083757,78.75599335,72.10077936,83.88290865,84.62949143,85.21143723,85.58313509,85.86620598,80.35345515,76.42748593,75.47709853,78.63080373,95.94431022,105.5242322,116.5497824,114.9338032,109.4032625,109.569558,115.9244961,114.4008334,104.1868418,105.1993064,96.32561437,97.88095484,83.40888503,81.20673937,84.18701163,82.12860548,75.92107014,84.5616007,
Botswana,BWA,Trade (% of GDP),NE.TRD.GNFS.ZS,65.91957811,69.74182766,72.76503188,76.3398002,77.38771244,82.31707317,80.21680217,75.38734111,86,75.33753375,85.56925308,94.71365639,97.91502754,100.7966952,105.6984852,107.3862555,116.7078825,120.2103879,120.5849269,119.3729422,119.5015463,121.2353923,123.8361801,124.6490648,118.7734707,117.5228082,117.4595896,123.5717533,114.4515902,105.3608646,104.8473204,99.55838535,89.75125459,86.20820501,88.18060973,94.59517165,90.95557528,108.6044152,101.8410393,98.9290812,91.92472969,87.52506557,91.83577406,85.83404252,90.99782289,88.50535206,86.61243391,98.49652494,99.00822201,88.48078863,94.63900209,98.96146778,111.8752806,125.7830399,119.4975418,112.900891,100.4646898,81.92395138,87.45510399,83.09298138,77.66321282,88.82087796,85.48058281
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,57.45453674,62.2516546,62.29507257,63.72239745,69.25285968,64.76964499,70.87628866,73.20096774,73.94352311,64.93312236,73.5008478,67.22269528,58.74788774,65.10492521,71.07293707,61.05031664,51.51347707,59.52930382,57.3060779,57.56550683,66.30232808,58.44319389,56.40225873,60.76526042,58.89567164,53.6444942,46.80905809,46.39443456,42.79863463,46.76704756,42.94298352,43.70932169,43.22907608,39.98862202,48.41803223,50.47589112,47.08440503,55.81850836,51.04953188,43.2123439,45.65978199,39.73049974,36.10856478,36.231226,33.24395492,35.07093687,36.39587023,37.58089902,34.43752181,31.49424649,34.43048195,34.47561833,33.05944859,38.39928757,53.09509202,53.14514778,50.53064402,57.14354571,49.6602,50.0658,49.52102,44.68553,45.91422637
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,,35.90078147,35.60278527,35.41836266,37.09608254,36.98539632,38.40814908,39.23638685,40.85157035,42.02169374,41.49227652,40.68695859,41.84908645,44.28828225,48.08450197,45.85565452,44.26534428,45.75837883,48.844518,52.23804738,53.31797572,52.10257413,46.6158828,46.70888359,52.47669843,52.84194653,53.06515011,50.8663918,51.36578114,50.06663401,49.99446442,49.22346685,52.73803094,58.25079615,64.39154415,69.06174808,70.26007346,74.33661008,78.08118536,80.11502931,82.76535785,78.34421839,75.70703208,69.84009462,70.19241999,69.75913302,68.05216448,66.28341975,67.02360836,58.47439182,60.2081215,62.49873877,62.59554894,62.2310749,64.37866216,66.16490207,65.36368452,65.10106085,66.59988585,66.17148528,61.60192354,61.86941598,67.26244013
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51605396,69.05776998,74.19100209,74.32535686,73.94256847,80.07835092,80.68526664,79.57097418,83.79121964,90.82063598,93.61825736,101.785867,104.5479456,104.1317788,92.87317526,104.4695425,112.90364,116.1876512,117.8551787,120.2407259,119.7949424,120.914425,124.0411497,124.5799824,122.2151779,115.7032818,127.0232488,139.4441382
Switzerland,CHE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,94.88464535,95.97544663,88.2093026,87.21299623,91.78892404,92.99246253,87.08479379,81.10987508,83.49506517,88.42692283,82.50881868,78.22391289,78.88264528,77.67113369,76.15536381,76.25217291,78.75248496,88.46997846,88.21561677,89.8170141,97.93685621,96.03983789,91.78185086,90.33549611,95.51709446,102.2611721,106.2451548,113.3318578,116.7780001,109.7759846,120.0651233,125.5562732,126.4538605,133.6937084,120.2134234,117.1384822,123.5659245,123.6218076,124.4285043,124.1276122,122.1656559,130.8508095,137.6716735
Channel Islands,CHI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,28.88948808,26.92919556,24.14915499,27.0672236,25.47595798,25.93150634,27.74484488,26.95417375,26.79748546,30.14406746,28.32511321,22.88063245,22.72134116,28.68984156,38.83657757,50.6844367,44.24853613,41.74891303,43.47639321,47.67602997,48.12002803,41.75941291,39.86521158,44.82003553,47.26180326,50.58382571,52.05370915,54.19303686,58.45454037,62.97292377,61.74569052,58.09429368,56.25405055,53.6090644,53.21502871,54.96715328,53.92074989,54.09929818,53.83617852,54.69560983,58.71192309,62.14476697,62.4838519,65.69341959,69.88936005,72.06253424,73.71163504,76.97702471,80.67662624,66.68603096,69.71768014,72.48164281,68.15614289,65.14328795,65.63462812,59.34911048,56.05786109,56.02615897,58.17705063,57.54685753,58.13342703,64.72162465,75.01835435
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,8.734099721,7.360220725,6.960936156,6.865336858,6.633104293,6.828143022,6.729496479,6.253483447,6.220973568,5.453062889,4.952406018,4.920835199,5.755367497,8.000145127,10.33348658,9.554202994,8.836913605,8.384615385,9.650141541,11.08657813,12.42484853,14.89718198,14.22478722,13.56579411,15.7698783,20.68960589,19.89761565,20.7450034,23.0255314,19.13470709,22.19947333,24.06633472,26.09757739,25.90043019,35.76981499,34.27696906,33.81474547,34.53301736,32.42430463,33.52416176,39.41101485,38.52735928,42.74740363,51.803988,59.50552422,62.20789287,64.4788839,62.19336348,57.61271534,45.18487038,50.71707766,50.74090459,48.26752237,46.74437558,44.90521595,39.46416934,36.89441502,37.63241324,37.5657841,35.89009603,34.75429578,37.30199017,38.14381943
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,57.14406757,63.39605592,60.1395535,57.45531759,60.60880001,66.94763093,65.10334587,65.01500699,68.6948357,63.83159118,64.8769567,60.63731917,62.51877165,68.98587056,84.07307131,73.31336679,77.98922386,78.95660403,73.95669728,72.26592824,76.18028969,77.45919888,75.75002167,72.68017697,77.10319819,79.17251371,69.67735716,63.05024828,58.37827152,61.08854404,58.80149561,56.99782131,60.02506534,55.34852185,69.83665802,76.20234391,52.80429442,54.00629034,53.65383379,55.89356269,54.96399163,53.11410472,55.90194823,53.26006068,58.1182963,62.82093604,63.69037706,61.43094235,61.9406213,66.67290375,67.47294008,64.71590306,70.30108932,58.35267925,53.68041756,52.71286474,47.56557836,48.66250747,46.03750871,44.52749194,41.10945675,45.12434559,52.33567162
